Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country/Region,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
437,IN-2018-51705,2018-12-22,2018-12-26,Standard Class,KB-16405,Katrina Bavinger,Home Office,Seremban,Negeri Sembilan,Malaysia,Southeast Asia,TEC-MA-10002389,Technology,Machines,"StarTech Receipt Printer, White",544.95,5,0,119.85
438,ID-2018-72544,2018-06-14,2018-06-16,First Class,AG-10675,Anna Gayman,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,OFF-SU-10003897,Office Supplies,Supplies,"Stiletto Ruler, High Speed",44.64,5,0.4,-11.91
439,ID-2018-72544,2018-06-14,2018-06-16,First Class,AG-10675,Anna Gayman,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,OFF-LA-10003338,Office Supplies,Labels,"Harbour Creations Removable Labels, 5000 Label Set",24.84,4,0.4,-4.2
440,IN-2018-76583,2018-02-18,2018-02-22,Standard Class,EH-14005,Erica Hernandez,Home Office,Canberra,Australian Capital Territory,Australia,Oceania,OFF-AR-10001518,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",32.328,2,0.4,1.068
441,IN-2018-76583,2018-02-18,2018-02-22,Standard Class,EH-14005,Erica Hernandez,Home Office,Canberra,Australian Capital Territory,Australia,Oceania,OFF-LA-10000219,Office Supplies,Labels,"Harbour Creations File Folder Labels, Adjustable",23.868,6,0.4,-12.492
442,IN-2018-76583,2018-02-18,2018-02-22,Standard Class,EH-14005,Erica Hernandez,Home Office,Canberra,Australian Capital Territory,Australia,Oceania,TEC-AC-10000221,Technology,Accessories,"Belkin Memory Card, Programmable",418.716,6,0.4,-132.624
443,IN-2020-44152,2020-06-08,2020-06-11,Second Class,GM-14695,Greg Maxwell,Corporate,Guangzhou,Guangdong,China,North Asia,TEC-AC-10001312,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",88.26,2,0,28.2
444,IN-2020-44152,2020-06-08,2020-06-11,Second Class,GM-14695,Greg Maxwell,Corporate,Guangzhou,Guangdong,China,North Asia,OFF-EN-10000904,Office Supplies,Envelopes,"Ames Mailers, with clear poly window",118.17,3,0,25.92
445,IN-2020-44152,2020-06-08,2020-06-11,Second Class,GM-14695,Greg Maxwell,Corporate,Guangzhou,Guangdong,China,North Asia,OFF-LA-10003141,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",22.74,2,0,11.34
446,IN-2020-44152,2020-06-08,2020-06-11,Second Class,GM-14695,Greg Maxwell,Corporate,Guangzhou,Guangdong,China,North Asia,OFF-AP-10003917,Office Supplies,Appliances,"KitchenAid Stove, Silver",1141.8,2,0,479.52
447,IN-2019-55674,2019-10-24,2019-10-30,Standard Class,CP-12085,Cathy Prescott,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,FUR-BO-10001501,Furniture,Bookcases,"Bush Classic Bookcase, Metal",1298.241,5,0.37,123.591
448,IN-2018-61477,2018-11-13,2018-11-17,Standard Class,SH-20395,Shahid Hopkins,Consumer,Wollongong,New South Wales,Australia,Oceania,FUR-CH-10004826,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",150.606,2,0.1,65.226
449,IN-2017-26456,2017-02-21,2017-02-28,Standard Class,EA-14035,Erin Ashbrook,Corporate,Tangshan,Hebei,China,North Asia,OFF-EN-10003508,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window",149.58,6,0,70.2
450,IN-2017-26456,2017-02-21,2017-02-28,Standard Class,EA-14035,Erin Ashbrook,Corporate,Tangshan,Hebei,China,North Asia,TEC-CO-10004689,Technology,Copiers,"Canon Ink, Color",297.18,2,0,56.46
451,IN-2020-15543,2020-11-15,2020-11-15,Same Day,LO-17170,Lori Olson,Corporate,New Delhi,Delhi,India,Central Asia,OFF-AR-10001208,Office Supplies,Art,"Binney & Smith Canvas, Water Color",163.62,3,0,78.48
452,IN-2020-61820,2020-01-22,2020-01-28,Standard Class,MH-17440,Mark Haberlin,Corporate,Dalian,Liaoning,China,North Asia,OFF-FA-10004910,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",33.24,4,0,2.28
453,IN-2020-61820,2020-01-22,2020-01-28,Standard Class,MH-17440,Mark Haberlin,Corporate,Dalian,Liaoning,China,North Asia,OFF-AR-10003110,Office Supplies,Art,"Sanford Sketch Pad, Water Color",97.32,2,0,21.36
454,IN-2019-48114,2019-10-11,2019-10-18,Standard Class,MF-18250,Monica Federle,Corporate,Newcastle,New South Wales,Australia,Oceania,TEC-AC-10004813,Technology,Accessories,"SanDisk Keyboard, Bluetooth",219.996,3,0.1,34.146
455,IN-2019-48114,2019-10-11,2019-10-18,Standard Class,MF-18250,Monica Federle,Corporate,Newcastle,New South Wales,Australia,Oceania,TEC-AC-10000596,Technology,Accessories,"Enermax Memory Card, Erganomic",201.96,2,0.1,71.76
456,ID-2019-64284,2019-12-13,2019-12-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,Hyderabad,Sindh,Pakistan,Central Asia,OFF-ST-10001743,Office Supplies,Storage,"Tenex Folders, Wire Frame",89.16,8,0.5,-57.24
457,IN-2019-24202,2019-09-26,2019-10-01,Standard Class,NB-18655,Nona Balk,Corporate,Bandung,Jawa Barat,Indonesia,Southeast Asia,OFF-BI-10004700,Office Supplies,Binders,"Cardinal Binder, Durable",50.8956,4,0.17,7.3356
458,IN-2019-60007,2019-02-23,2019-02-28,Second Class,HG-15025,Hunter Glantz,Consumer,Allahabad,Uttar Pradesh,India,Central Asia,TEC-CO-10003250,Technology,Copiers,"Brother Personal Copier, Digital",427.59,3,0,128.25
459,IN-2019-60007,2019-02-23,2019-02-28,Second Class,HG-15025,Hunter Glantz,Consumer,Allahabad,Uttar Pradesh,India,Central Asia,OFF-LA-10002493,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable",32.13,3,0,3.78
460,IN-2020-71914,2020-09-23,2020-09-30,Standard Class,SC-20725,Steven Cartwright,Consumer,Changzhou,Jiangsu,China,North Asia,OFF-FA-10000353,Office Supplies,Fasteners,"Accos Staples, Metal",44.28,4,0,0.36
461,IN-2019-58334,2019-07-25,2019-07-29,Standard Class,BE-11410,Bobby Elias,Consumer,Xuzhou,Jiangsu,China,North Asia,OFF-EN-10004526,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",485.55,13,0,218.4
462,IN-2019-58334,2019-07-25,2019-07-29,Standard Class,BE-11410,Bobby Elias,Consumer,Xuzhou,Jiangsu,China,North Asia,FUR-TA-10004730,Furniture,Tables,"Barricks Training Table, Adjustable Height",897.372,4,0.3,-205.188
463,IN-2020-63647,2020-08-04,2020-08-06,First Class,EB-14170,Evan Bailliet,Consumer,Ichikawa,Chiba,Japan,North Asia,OFF-PA-10002073,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",62.46,3,0,24.3
464,IN-2020-62716,2020-10-19,2020-10-24,Standard Class,RP-19270,Rachel Payne,Corporate,Ranchi,Jharkhand,India,Central Asia,OFF-AR-10002747,Office Supplies,Art,"Boston Canvas, Fluorescent",109.8,2,0,43.92
465,IN-2019-34541,2019-12-29,2020-01-01,Second Class,RP-19270,Rachel Payne,Corporate,Mount Gambier,South Australia,Australia,Oceania,OFF-BI-10001650,Office Supplies,Binders,"Avery 3-Hole Punch, Economy",125.415,5,0.1,27.765
466,IN-2017-24727,2017-04-19,2017-04-23,Standard Class,NF-18475,Neil Französisch,Home Office,Meizhou,Guangdong,China,North Asia,OFF-PA-10004756,Office Supplies,Paper,"SanDisk Cards & Envelopes, Multicolor",348.81,7,0,24.36
467,IN-2017-24727,2017-04-19,2017-04-23,Standard Class,NF-18475,Neil Französisch,Home Office,Meizhou,Guangdong,China,North Asia,OFF-ST-10000220,Office Supplies,Storage,"Rogers Shelving, Industrial",125.22,2,0,22.5
468,IN-2017-24727,2017-04-19,2017-04-23,Standard Class,NF-18475,Neil Französisch,Home Office,Meizhou,Guangdong,China,North Asia,OFF-PA-10003139,Office Supplies,Paper,"SanDisk Parchment Paper, Recycled",33.24,2,0,12.24
469,IN-2017-24727,2017-04-19,2017-04-23,Standard Class,NF-18475,Neil Französisch,Home Office,Meizhou,Guangdong,China,North Asia,OFF-BI-10002287,Office Supplies,Binders,"Acco Index Tab, Clear",8.04,1,0,2.88
470,IN-2020-56801,2020-05-08,2020-05-10,First Class,SC-20800,Stuart Calhoun,Consumer,Sydney,New South Wales,Australia,Oceania,FUR-FU-10001351,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",93.15,2,0.1,6.21
471,IN-2017-52587,2017-08-05,2017-08-11,Standard Class,RB-19435,Richard Bierner,Consumer,Caloocan,Metro Manila,Philippines,Southeast Asia,OFF-LA-10003141,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",25.014,4,0.45,2.214
472,ID-2020-58600,2020-11-20,2020-11-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Melbourne,Victoria,Australia,Oceania,TEC-PH-10001884,Technology,Phones,"Nokia Office Telephone, Full Size",358.668,6,0.1,-24.012
473,ID-2020-58600,2020-11-20,2020-11-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-ST-10001638,Office Supplies,Storage,"Tenex File Cart, Single Width",484.596,4,0.1,102.276
474,IN-2019-45307,2019-03-12,2019-03-17,Standard Class,DO-13645,Doug O'Connell,Consumer,Whyalla,South Australia,Australia,Oceania,OFF-BI-10000168,Office Supplies,Binders,"Cardinal Hole Reinforcements, Recycled",10.26,2,0.1,1.68
475,IN-2019-45307,2019-03-12,2019-03-17,Standard Class,DO-13645,Doug O'Connell,Consumer,Whyalla,South Australia,Australia,Oceania,OFF-EN-10004422,Office Supplies,Envelopes,"Cameo Peel and Seal, Set of 50",75.6,4,0.1,15.96
476,IN-2019-45307,2019-03-12,2019-03-17,Standard Class,DO-13645,Doug O'Connell,Consumer,Whyalla,South Australia,Australia,Oceania,OFF-PA-10001258,Office Supplies,Paper,"Green Bar Cards & Envelopes, Multicolor",358.56,8,0.1,-4.08
477,IN-2019-45307,2019-03-12,2019-03-17,Standard Class,DO-13645,Doug O'Connell,Consumer,Whyalla,South Australia,Australia,Oceania,FUR-CH-10003551,Furniture,Chairs,"Hon Swivel Stool, Black",870.588,6,0.1,367.488
478,IN-2019-49199,2019-08-22,2019-08-28,Standard Class,AS-10225,Alan Schoenberger,Corporate,Khulna,Khulna,Bangladesh,Central Asia,FUR-BO-10004707,Furniture,Bookcases,"Ikea Library with Doors, Traditional",3633.9,10,0,108.9
479,ID-2018-41408,2018-01-13,2018-01-18,Standard Class,RD-19585,Rob Dowd,Consumer,Caloocan,Metro Manila,Philippines,Southeast Asia,OFF-PA-10004673,Office Supplies,Paper,"Enermax Message Books, 8.5 x 11",43.956,3,0.45,-15.264
480,ID-2018-41408,2018-01-13,2018-01-18,Standard Class,RD-19585,Rob Dowd,Consumer,Caloocan,Metro Manila,Philippines,Southeast Asia,FUR-BO-10001753,Furniture,Bookcases,"Dania Stackable Bookrack, Traditional",78.6825,1,0.35,10.8825
481,ID-2018-41408,2018-01-13,2018-01-18,Standard Class,RD-19585,Rob Dowd,Consumer,Caloocan,Metro Manila,Philippines,Southeast Asia,TEC-MA-10000345,Technology,Machines,"Konica Phone, Red",187.515,3,0.25,-17.505
482,ID-2018-41408,2018-01-13,2018-01-18,Standard Class,RD-19585,Rob Dowd,Consumer,Caloocan,Metro Manila,Philippines,Southeast Asia,OFF-SU-10000932,Office Supplies,Supplies,"Elite Shears, Steel",51.051,2,0.45,-38.109
483,ID-2018-41408,2018-01-13,2018-01-18,Standard Class,RD-19585,Rob Dowd,Consumer,Caloocan,Metro Manila,Philippines,Southeast Asia,FUR-BO-10002032,Furniture,Bookcases,"Ikea Stackable Bookrack, Pine",161.109,2,0.35,-27.291
484,ID-2018-41408,2018-01-13,2018-01-18,Standard Class,RD-19585,Rob Dowd,Consumer,Caloocan,Metro Manila,Philippines,Southeast Asia,OFF-BI-10002682,Office Supplies,Binders,"Cardinal Binding Machine, Economy",126.9135,3,0.15,28.3635
485,ID-2019-37705,2019-05-10,2019-05-11,First Class,BF-11005,Barry Franz,Home Office,Valenzuela,Metro Manila,Philippines,Southeast Asia,FUR-BO-10004161,Furniture,Bookcases,"Bush Corner Shelving, Mobile",246.6945,3,0.35,-125.2755
486,IN-2020-18777,2020-09-04,2020-09-08,Standard Class,MZ-17515,Mary Zewe,Corporate,Brahmapur,Odisha,India,Central Asia,OFF-BI-10003025,Office Supplies,Binders,"Cardinal Binding Machine, Durable",102.54,2,0,18.42
487,IN-2018-58432,2018-08-11,2018-08-16,Standard Class,AS-10630,Ann Steele,Home Office,Barasat,West Bengal,India,Central Asia,OFF-EN-10003463,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled",169.29,9,0,65.88
488,IN-2017-19323,2017-08-24,2017-08-28,Standard Class,SN-20560,Skye Norling,Home Office,Beijing,Beijing,China,North Asia,OFF-EN-10004144,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",47.64,4,0,17.04
489,ID-2020-69303,2020-12-30,2021-01-03,Standard Class,GM-14680,Greg Matthias,Consumer,Caloocan,Metro Manila,Philippines,Southeast Asia,OFF-PA-10003731,Office Supplies,Paper,"Enermax Note Cards, Premium",49.3515,3,0.45,-4.5585
490,ID-2020-69303,2020-12-30,2021-01-03,Standard Class,GM-14680,Greg Matthias,Consumer,Caloocan,Metro Manila,Philippines,Southeast Asia,FUR-CH-10003692,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",255.285,2,0.25,-47.655
491,ID-2020-69303,2020-12-30,2021-01-03,Standard Class,GM-14680,Greg Matthias,Consumer,Caloocan,Metro Manila,Philippines,Southeast Asia,TEC-CO-10001726,Technology,Copiers,"HP Fax and Copier, High-Speed",333.6255,3,0.35,-56.5245
492,IN-2020-55478,2020-05-13,2020-05-13,Same Day,PC-19000,Pauline Chand,Home Office,Melbourne,Victoria,Australia,Oceania,OFF-EN-10004526,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",67.23,2,0.1,26.13
493,IN-2020-55478,2020-05-13,2020-05-13,Same Day,PC-19000,Pauline Chand,Home Office,Melbourne,Victoria,Australia,Oceania,OFF-AR-10003684,Office Supplies,Art,"BIC Sketch Pad, Fluorescent",44.928,1,0.1,12.978
494,IN-2020-55478,2020-05-13,2020-05-13,Same Day,PC-19000,Pauline Chand,Home Office,Melbourne,Victoria,Australia,Oceania,OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",23.004,2,0.1,-2.556
495,IN-2020-55478,2020-05-13,2020-05-13,Same Day,PC-19000,Pauline Chand,Home Office,Melbourne,Victoria,Australia,Oceania,OFF-EN-10002140,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",33.048,2,0.1,8.028
496,IN-2019-53063,2019-10-15,2019-10-19,Standard Class,KD-16615,Ken Dana,Corporate,Suzhou,Anhui,China,North Asia,FUR-CH-10001382,Furniture,Chairs,"Office Star Chairmat, Red",329.1,5,0,161.25
497,IN-2019-36963,2019-12-24,2019-12-26,First Class,VG-21805,Vivek Grady,Corporate,Harbin,Heilongjiang,China,North Asia,OFF-ST-10004464,Office Supplies,Storage,"Eldon Trays, Blue",95.94,2,0,42.18
498,IN-2019-36963,2019-12-24,2019-12-26,First Class,VG-21805,Vivek Grady,Corporate,Harbin,Heilongjiang,China,North Asia,FUR-BO-10000980,Furniture,Bookcases,"Bush Library with Doors, Traditional",1092.96,3,0,393.39
499,IN-2019-36963,2019-12-24,2019-12-26,First Class,VG-21805,Vivek Grady,Corporate,Harbin,Heilongjiang,China,North Asia,TEC-MA-10004298,Technology,Machines,"Panasonic Calculator, Durable",100.8,2,0,0.96
500,IN-2019-36963,2019-12-24,2019-12-26,First Class,VG-21805,Vivek Grady,Corporate,Harbin,Heilongjiang,China,North Asia,FUR-FU-10003658,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",37.98,2,0,3.36
501,IN-2019-36963,2019-12-24,2019-12-26,First Class,VG-21805,Vivek Grady,Corporate,Harbin,Heilongjiang,China,North Asia,FUR-BO-10001196,Furniture,Bookcases,"Bush Library with Doors, Pine",731.34,2,0,175.5
502,IN-2017-10426,2017-07-07,2017-07-08,First Class,MT-18070,Michelle Tran,Home Office,Bangalore,Karnataka,India,Central Asia,OFF-ST-10004331,Office Supplies,Storage,"Eldon Folders, Single Width",34.02,2,0,3.36
503,IN-2018-66685,2018-08-23,2018-08-30,Standard Class,Co-12640,Corey-Lock,Consumer,Ezhou,Hubei,China,North Asia,FUR-BO-10001860,Furniture,Bookcases,"Sauder Corner Shelving, Traditional",294.6,2,0,106.02
504,ID-2017-23068,2017-10-20,2017-10-23,First Class,EB-13870,Emily Burns,Consumer,Bekasi,Jawa Barat,Indonesia,Southeast Asia,OFF-BI-10000389,Office Supplies,Binders,"Ibico Binding Machine, Clear",380.0736,9,0.17,-77.8464
505,IN-2019-17671,2019-08-10,2019-08-10,Same Day,CR-12730,Craig Reiter,Consumer,Jodhpur,Rajasthan,India,Central Asia,OFF-BI-10003025,Office Supplies,Binders,"Cardinal Binding Machine, Durable",102.54,2,0,18.42
506,IN-2018-17363,2018-01-31,2018-02-04,Standard Class,TP-21415,Tom Prescott,Consumer,Rockhampton,Queensland,Australia,Oceania,OFF-BI-10004240,Office Supplies,Binders,"Cardinal Binding Machine, Recycled",135.351,3,0.1,54.081
507,IN-2020-33666,2020-06-04,2020-06-08,Standard Class,KD-16495,Keith Dawkins,Corporate,Ipoh,Perak,Malaysia,Southeast Asia,OFF-BI-10003309,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",53.25,5,0,13.2
508,IN-2020-33666,2020-06-04,2020-06-08,Standard Class,KD-16495,Keith Dawkins,Corporate,Ipoh,Perak,Malaysia,Southeast Asia,OFF-EN-10003508,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window",24.93,1,0,11.7
509,IN-2020-33666,2020-06-04,2020-06-08,Standard Class,KD-16495,Keith Dawkins,Corporate,Ipoh,Perak,Malaysia,Southeast Asia,TEC-PH-10004509,Technology,Phones,"Nokia Audio Dock, Cordless",1356.72,8,0,433.92
510,IN-2019-20744,2019-01-27,2019-01-27,Same Day,AS-10135,Adrian Shami,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-AR-10003110,Office Supplies,Art,"Sanford Sketch Pad, Water Color",80.7756,2,0.17,4.8156
511,IN-2019-20744,2019-01-27,2019-01-27,Same Day,AS-10135,Adrian Shami,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-AR-10004486,Office Supplies,Art,"Sanford Canvas, Blue",209.658,5,0.17,22.608
512,ID-2020-41737,2020-05-10,2020-05-16,Standard Class,CP-12340,Christine Phan,Corporate,Multan,Punjab,Pakistan,Central Asia,FUR-TA-10002860,Furniture,Tables,"Hon Training Table, with Bottom Storage",66.54,1,0.8,-126.45
513,ID-2020-41737,2020-05-10,2020-05-16,Standard Class,CP-12340,Christine Phan,Corporate,Multan,Punjab,Pakistan,Central Asia,FUR-FU-10002525,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",102.168,3,0.2,34.398
514,ID-2020-60854,2020-10-16,2020-10-22,Standard Class,AF-10885,Art Foster,Consumer,Surabaya,Jawa Timur,Indonesia,Southeast Asia,FUR-CH-10001203,Furniture,Chairs,"Novimex Steel Folding Chair, Set of Two",555.0336,9,0.27,-175.0464
515,IN-2020-79866,2020-09-02,2020-09-07,Standard Class,DB-13555,Dorothy Badders,Corporate,Newcastle,New South Wales,Australia,Oceania,FUR-CH-10000974,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",852.498,2,0.1,189.438
516,IN-2020-79866,2020-09-02,2020-09-07,Standard Class,DB-13555,Dorothy Badders,Corporate,Newcastle,New South Wales,Australia,Oceania,OFF-PA-10004573,Office Supplies,Paper,"Enermax Memo Slips, Premium",14.094,1,0.1,3.594
517,IN-2020-35731,2020-12-26,2020-12-26,Same Day,Dl-13600,Dorris liebe,Corporate,Bangalore,Karnataka,India,Central Asia,OFF-ST-10004847,Office Supplies,Storage,"Tenex File Cart, Blue",133.2,1,0,61.26
518,ID-2019-61771,2019-12-19,2019-12-24,Standard Class,BF-11215,Benjamin Farhat,Home Office,Huaibei,Anhui,China,North Asia,TEC-AC-10001090,Technology,Accessories,"Enermax Mouse, Programmable",208.95,5,0,91.8
519,ID-2019-61771,2019-12-19,2019-12-24,Standard Class,BF-11215,Benjamin Farhat,Home Office,Huaibei,Anhui,China,North Asia,OFF-AR-10004219,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",81.27,3,0,40.59
520,ID-2019-61771,2019-12-19,2019-12-24,Standard Class,BF-11215,Benjamin Farhat,Home Office,Huaibei,Anhui,China,North Asia,OFF-EN-10003540,Office Supplies,Envelopes,"Cameo Mailers, Set of 50",76.32,2,0,29.76
521,IN-2017-24069,2017-12-15,2017-12-17,Second Class,DB-13120,David Bremer,Corporate,Hobart,Tasmania,Australia,Oceania,OFF-LA-10000879,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",15.228,3,0.4,1.458
522,IN-2017-24069,2017-12-15,2017-12-17,Second Class,DB-13120,David Bremer,Corporate,Hobart,Tasmania,Australia,Oceania,OFF-SU-10000866,Office Supplies,Supplies,"Elite Trimmer, Serrated",46.044,2,0.4,-21.516
523,IN-2020-35157,2020-11-21,2020-11-23,Second Class,NF-18385,Natalie Fritzler,Consumer,Xinzhou,Shanxi,China,North Asia,OFF-FA-10004527,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",27.18,2,0,4.86
524,IN-2020-35157,2020-11-21,2020-11-23,Second Class,NF-18385,Natalie Fritzler,Consumer,Xinzhou,Shanxi,China,North Asia,OFF-SU-10004766,Office Supplies,Supplies,"Kleencut Shears, Easy Grip",96.78,2,0,44.46
525,IN-2020-35157,2020-11-21,2020-11-23,Second Class,NF-18385,Natalie Fritzler,Consumer,Xinzhou,Shanxi,China,North Asia,OFF-SU-10000207,Office Supplies,Supplies,"Kleencut Box Cutter, High Speed",103.95,3,0,24.93
526,IN-2020-35157,2020-11-21,2020-11-23,Second Class,NF-18385,Natalie Fritzler,Consumer,Xinzhou,Shanxi,China,North Asia,TEC-CO-10002658,Technology,Copiers,"Hewlett Ink, Laser",594.72,4,0,291.36
527,IN-2020-35157,2020-11-21,2020-11-23,Second Class,NF-18385,Natalie Fritzler,Consumer,Xinzhou,Shanxi,China,North Asia,OFF-FA-10004298,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",21.6,2,0,7.98
528,IN-2020-35157,2020-11-21,2020-11-23,Second Class,NF-18385,Natalie Fritzler,Consumer,Xinzhou,Shanxi,China,North Asia,OFF-FA-10003838,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",54.36,4,0,9.72
529,IN-2020-35157,2020-11-21,2020-11-23,Second Class,NF-18385,Natalie Fritzler,Consumer,Xinzhou,Shanxi,China,North Asia,OFF-AP-10003497,Office Supplies,Appliances,"KitchenAid Microwave, Red",1241.28,4,0,434.4
530,ID-2020-64025,2020-09-05,2020-09-11,Standard Class,AG-10900,Arthur Gainer,Consumer,Pasig,Metro Manila,Philippines,Southeast Asia,FUR-CH-10004065,Furniture,Chairs,"SAFCO Bag Chairs, Adjustable",116.8425,3,0.25,-14.1075
531,IN-2020-73041,2020-08-12,2020-08-16,Standard Class,IG-15085,Ivan Gibson,Consumer,Tagawa,Fukuoka,Japan,North Asia,OFF-SU-10003789,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",69.84,2,0,27.9
532,ID-2020-68183,2020-12-29,2020-12-31,First Class,AH-10075,Adam Hart,Corporate,Geelong,Victoria,Australia,Oceania,OFF-AP-10003032,Office Supplies,Appliances,"Hoover Stove, Red",1534.869,3,0.1,-102.411
